,PC1
KRFP3149,0.0
KRFP4678,0.0
KRFPC4017,0.0
APC2D7_N_I,0.0
KRFP1948,0.0
KRFP1987,0.0
KRFP2060,0.0
KRFP3158,0.0
KRFP3182,0.0
KRFP4826,0.0
KRFPC4007,0.0
KRFPC4246,0.0
KRFPC4261,0.0
KRFPC4284,0.0
KRFPC4457,0.0
KRFPC3349,0.0
KRFP1817,0.0
PubchemFP814,0.0
KRFPC3512,0.0
KRFP2576,0.0
KRFPC3515,0.0
KRFPC3583,0.0
PubchemFP837,0.0
GraphFP266,0.0
GraphFP305,0.0
AD2D488,0.0
AD2D507,0.0
KRFP3121,0.0
KRFPC3514,0.0
KRFP4457,0.0
KRFP4647,0.0
KRFP987,0.0
KRFP992,0.0
KRFP998,0.0
KRFP1004,0.0
PubchemFP751,0.0
AD2D215,0.0
KRFP1057,0.0
KRFP3870,0.0
KRFP3874,0.0
KRFPC3617,0.0
KRFPC3683,0.0
KRFPC3699,0.0
KRFP564,0.0
KRFP585,0.0
KRFP1048,0.0
AD2D224,0.0
KRFP1111,0.0
KRFP1173,0.0
KRFPC3801,0.0
KRFPC3807,0.0
KRFPC3858,0.0
KRFPC3870,0.0
KRFPC3874,0.0
KRFP4284,0.0
KRFP812,0.0
KRFP4246,0.0
KRFP3512,0.0
KRFP3514,0.0
KRFP3515,0.0
KRFP3346,0.0
KRFP3349,0.0
KRFP4261,0.0
KRFPC3988,0.0
